
========================================
[2026-03-30 09:47:48.066] vLLM UVM Allocator Session Started
========================================

========================================
[2026-03-30 09:56:14.520] vLLM UVM Allocator Session Started
========================================

========================================
[2026-03-30 09:57:37.880] vLLM UVM Allocator Session Started
========================================

========================================
[2026-03-30 10:02:43.613] vLLM UVM Allocator Session Started
========================================

========================================
[2026-03-30 10:02:54.769] vLLM UVM Allocator Session Started
========================================

========================================
[2026-03-30 10:06:37.034] vLLM UVM Allocator Session Started
========================================

========================================
[2026-03-30 10:06:48.202] vLLM UVM Allocator Session Started
========================================
[2026-03-31 13:58:32.163] [+5.383s] ALLOC #1064: 201.33 MB | device: 0 | total: 26.22 GB | peak: 26.22 GB
[2026-03-31 13:58:32.165] [+5.386s] ALLOC #1088: 402.65 MB | device: 0 | total: 26.64 GB | peak: 26.64 GB
[2026-03-31 13:58:32.165] [+5.386s] ALLOC #1089: 201.33 MB | device: 0 | total: 26.84 GB | peak: 26.84 GB
[2026-03-31 13:58:32.169] [+5.389s] ALLOC #1113: 402.65 MB | device: 0 | total: 27.26 GB | peak: 27.26 GB
[2026-03-31 13:58:32.169] [+5.389s] ALLOC #1114: 201.33 MB | device: 0 | total: 27.46 GB | peak: 27.46 GB
[2026-03-31 13:58:32.172] [+5.392s] ALLOC #1138: 402.65 MB | device: 0 | total: 27.89 GB | peak: 27.89 GB
[2026-03-31 13:58:32.172] [+5.392s] ALLOC #1139: 201.33 MB | device: 0 | total: 28.09 GB | peak: 28.09 GB
[2026-03-31 13:58:32.174] [+5.395s] ALLOC #1163: 402.65 MB | device: 0 | total: 28.51 GB | peak: 28.51 GB
[2026-03-31 13:58:32.174] [+5.395s] ALLOC #1164: 201.33 MB | device: 0 | total: 28.71 GB | peak: 28.71 GB
[2026-03-31 13:58:32.177] [+5.398s] ALLOC #1188: 402.65 MB | device: 0 | total: 29.13 GB | peak: 29.13 GB
[2026-03-31 13:58:32.177] [+5.398s] ALLOC #1189: 201.33 MB | device: 0 | total: 29.33 GB | peak: 29.33 GB
[2026-03-31 13:58:32.180] [+5.400s] ALLOC #1213: 402.65 MB | device: 0 | total: 29.76 GB | peak: 29.76 GB
[2026-03-31 13:58:32.180] [+5.401s] ALLOC #1214: 201.33 MB | device: 0 | total: 29.96 GB | peak: 29.96 GB
[2026-03-31 13:58:32.183] [+5.404s] ALLOC #1238: 402.65 MB | device: 0 | total: 30.38 GB | peak: 30.38 GB
[2026-03-31 13:58:32.183] [+5.404s] ALLOC #1239: 201.33 MB | device: 0 | total: 30.58 GB | peak: 30.58 GB
[2026-03-31 13:58:32.184] [+5.405s] ALLOC #1246: 622.33 MB | device: 0 | total: 31.20 GB | peak: 31.20 GB
[2026-03-31 13:58:57.817] [+31.037s] ALLOC #4003: 155.58 MB | device: 0 | total: 33.59 GB | peak: 33.59 GB
[2026-03-31 13:58:57.889] [+31.110s] ALLOC #4011: 155.58 MB | device: 0 | total: 33.74 GB | peak: 33.74 GB
[2026-03-31 13:58:57.890] [+31.110s] ALLOC #4012: 311.16 MB | device: 0 | total: 34.05 GB | peak: 34.05 GB
[2026-03-31 13:58:57.895] [+31.116s] ALLOC #4013: 311.16 MB | device: 0 | total: 34.37 GB | peak: 34.37 GB
[2026-03-31 13:58:57.939] [+31.159s] ALLOC #4014: 466.75 MB | device: 0 | total: 34.83 GB | peak: 34.83 GB
[2026-03-31 13:58:58.293] [+31.514s] FREE #2621: 466.75 MB | device: 0 | total: 34.37 GB
[2026-03-31 13:58:58.297] [+31.517s] FREE #2622: 311.16 MB | device: 0 | total: 34.05 GB
[2026-03-31 13:58:58.398] [+31.618s] ALLOC #4018: 155.58 MB | device: 0 | total: 34.25 GB | peak: 34.83 GB
[2026-03-31 13:58:58.434] [+31.655s] ALLOC #4021: 155.58 MB | device: 0 | total: 34.44 GB | peak: 34.83 GB
[2026-03-31 13:58:58.445] [+31.666s] FREE #2626: 155.58 MB | device: 0 | total: 34.29 GB
[2026-03-31 13:58:58.450] [+31.670s] FREE #2627: 311.16 MB | device: 0 | total: 33.98 GB
[2026-03-31 13:58:58.452] [+31.673s] FREE #2629: 155.58 MB | device: 0 | total: 33.78 GB
[2026-03-31 13:58:58.453] [+31.674s] ALLOC #4022: 155.58 MB | device: 0 | total: 33.90 GB | peak: 34.83 GB
[2026-03-31 13:58:58.453] [+31.674s] ALLOC #4023: 155.58 MB | device: 0 | total: 34.05 GB | peak: 34.83 GB
[2026-03-31 13:58:58.481] [+31.702s] FREE #2633: 155.58 MB | device: 0 | total: 33.90 GB
[2026-03-31 13:58:58.483] [+31.704s] FREE #2634: 155.58 MB | device: 0 | total: 33.74 GB
[2026-03-31 13:58:58.486] [+31.706s] FREE #2635: 155.58 MB | device: 0 | total: 33.59 GB
[2026-03-31 13:58:58.489] [+31.709s] FREE #2639: 155.58 MB | device: 0 | total: 33.43 GB

========================================
[2026-03-31 14:05:02.535] vLLM UVM Allocator Session Started
========================================

========================================
[2026-03-31 14:05:21.421] vLLM UVM Allocator Session Started
========================================
[2026-03-31 14:05:26.362] [+4.942s] ALLOC #29: 622.33 MB | device: 0 | total: 0.64 GB | peak: 0.64 GB
[2026-03-31 14:05:26.610] [+5.189s] ALLOC #63: 402.65 MB | device: 0 | total: 1.07 GB | peak: 1.07 GB
[2026-03-31 14:05:26.610] [+5.190s] ALLOC #64: 201.33 MB | device: 0 | total: 1.27 GB | peak: 1.27 GB
[2026-03-31 14:05:26.613] [+5.193s] ALLOC #88: 402.65 MB | device: 0 | total: 1.70 GB | peak: 1.70 GB
[2026-03-31 14:05:26.613] [+5.193s] ALLOC #89: 201.33 MB | device: 0 | total: 1.90 GB | peak: 1.90 GB
[2026-03-31 14:05:26.616] [+5.196s] ALLOC #113: 402.65 MB | device: 0 | total: 2.32 GB | peak: 2.32 GB
[2026-03-31 14:05:26.616] [+5.196s] ALLOC #114: 201.33 MB | device: 0 | total: 2.52 GB | peak: 2.52 GB
[2026-03-31 14:05:26.619] [+5.198s] ALLOC #138: 402.65 MB | device: 0 | total: 2.94 GB | peak: 2.94 GB
[2026-03-31 14:05:26.619] [+5.198s] ALLOC #139: 201.33 MB | device: 0 | total: 3.14 GB | peak: 3.14 GB
[2026-03-31 14:05:26.621] [+5.201s] ALLOC #163: 402.65 MB | device: 0 | total: 3.57 GB | peak: 3.57 GB
[2026-03-31 14:05:26.622] [+5.201s] ALLOC #164: 201.33 MB | device: 0 | total: 3.77 GB | peak: 3.77 GB
[2026-03-31 14:05:26.624] [+5.204s] ALLOC #188: 402.65 MB | device: 0 | total: 4.19 GB | peak: 4.19 GB
[2026-03-31 14:05:26.625] [+5.204s] ALLOC #189: 201.33 MB | device: 0 | total: 4.39 GB | peak: 4.39 GB
[2026-03-31 14:05:26.627] [+5.207s] ALLOC #213: 402.65 MB | device: 0 | total: 4.81 GB | peak: 4.81 GB
[2026-03-31 14:05:26.627] [+5.207s] ALLOC #214: 201.33 MB | device: 0 | total: 5.01 GB | peak: 5.01 GB
[2026-03-31 14:05:26.632] [+5.211s] ALLOC #238: 402.65 MB | device: 0 | total: 5.44 GB | peak: 5.44 GB
[2026-03-31 14:05:26.632] [+5.211s] ALLOC #239: 201.33 MB | device: 0 | total: 5.64 GB | peak: 5.64 GB
[2026-03-31 14:05:26.634] [+5.214s] ALLOC #263: 402.65 MB | device: 0 | total: 6.06 GB | peak: 6.06 GB
[2026-03-31 14:05:26.635] [+5.214s] ALLOC #264: 201.33 MB | device: 0 | total: 6.26 GB | peak: 6.26 GB
[2026-03-31 14:05:26.638] [+5.217s] ALLOC #288: 402.65 MB | device: 0 | total: 6.68 GB | peak: 6.68 GB
[2026-03-31 14:05:26.638] [+5.217s] ALLOC #289: 201.33 MB | device: 0 | total: 6.88 GB | peak: 6.88 GB
[2026-03-31 14:05:26.640] [+5.220s] ALLOC #313: 402.65 MB | device: 0 | total: 7.31 GB | peak: 7.31 GB
[2026-03-31 14:05:26.640] [+5.220s] ALLOC #314: 201.33 MB | device: 0 | total: 7.51 GB | peak: 7.51 GB
[2026-03-31 14:05:26.643] [+5.222s] ALLOC #338: 402.65 MB | device: 0 | total: 7.93 GB | peak: 7.93 GB
[2026-03-31 14:05:26.643] [+5.223s] ALLOC #339: 201.33 MB | device: 0 | total: 8.13 GB | peak: 8.13 GB
[2026-03-31 14:05:26.646] [+5.225s] ALLOC #363: 402.65 MB | device: 0 | total: 8.55 GB | peak: 8.55 GB
[2026-03-31 14:05:26.646] [+5.226s] ALLOC #364: 201.33 MB | device: 0 | total: 8.76 GB | peak: 8.76 GB
[2026-03-31 14:05:26.649] [+5.228s] ALLOC #388: 402.65 MB | device: 0 | total: 9.18 GB | peak: 9.18 GB
[2026-03-31 14:05:26.649] [+5.228s] ALLOC #389: 201.33 MB | device: 0 | total: 9.38 GB | peak: 9.38 GB
[2026-03-31 14:05:26.651] [+5.231s] ALLOC #413: 402.65 MB | device: 0 | total: 9.80 GB | peak: 9.80 GB
[2026-03-31 14:05:26.651] [+5.231s] ALLOC #414: 201.33 MB | device: 0 | total: 10.00 GB | peak: 10.00 GB
[2026-03-31 14:05:26.654] [+5.234s] ALLOC #438: 402.65 MB | device: 0 | total: 10.42 GB | peak: 10.42 GB
[2026-03-31 14:05:26.654] [+5.234s] ALLOC #439: 201.33 MB | device: 0 | total: 10.63 GB | peak: 10.63 GB
[2026-03-31 14:05:26.657] [+5.236s] ALLOC #463: 402.65 MB | device: 0 | total: 11.05 GB | peak: 11.05 GB
[2026-03-31 14:05:26.657] [+5.236s] ALLOC #464: 201.33 MB | device: 0 | total: 11.25 GB | peak: 11.25 GB
[2026-03-31 14:05:26.659] [+5.239s] ALLOC #488: 402.65 MB | device: 0 | total: 11.67 GB | peak: 11.67 GB
[2026-03-31 14:05:26.659] [+5.239s] ALLOC #489: 201.33 MB | device: 0 | total: 11.87 GB | peak: 11.87 GB
[2026-03-31 14:05:26.662] [+5.242s] ALLOC #513: 402.65 MB | device: 0 | total: 12.30 GB | peak: 12.30 GB
[2026-03-31 14:05:26.662] [+5.242s] ALLOC #514: 201.33 MB | device: 0 | total: 12.50 GB | peak: 12.50 GB
[2026-03-31 14:05:26.665] [+5.244s] ALLOC #538: 402.65 MB | device: 0 | total: 12.92 GB | peak: 12.92 GB
[2026-03-31 14:05:26.665] [+5.244s] ALLOC #539: 201.33 MB | device: 0 | total: 13.12 GB | peak: 13.12 GB
[2026-03-31 14:05:26.668] [+5.247s] ALLOC #563: 402.65 MB | device: 0 | total: 13.54 GB | peak: 13.54 GB
[2026-03-31 14:05:26.668] [+5.247s] ALLOC #564: 201.33 MB | device: 0 | total: 13.74 GB | peak: 13.74 GB
[2026-03-31 14:05:26.670] [+5.250s] ALLOC #588: 402.65 MB | device: 0 | total: 14.17 GB | peak: 14.17 GB
[2026-03-31 14:05:26.671] [+5.250s] ALLOC #589: 201.33 MB | device: 0 | total: 14.37 GB | peak: 14.37 GB
[2026-03-31 14:05:26.673] [+5.253s] ALLOC #613: 402.65 MB | device: 0 | total: 14.79 GB | peak: 14.79 GB
[2026-03-31 14:05:26.673] [+5.253s] ALLOC #614: 201.33 MB | device: 0 | total: 14.99 GB | peak: 14.99 GB
[2026-03-31 14:05:26.676] [+5.256s] ALLOC #638: 402.65 MB | device: 0 | total: 15.41 GB | peak: 15.41 GB
[2026-03-31 14:05:26.676] [+5.256s] ALLOC #639: 201.33 MB | device: 0 | total: 15.61 GB | peak: 15.61 GB
[2026-03-31 14:05:26.679] [+5.259s] ALLOC #663: 402.65 MB | device: 0 | total: 16.04 GB | peak: 16.04 GB
[2026-03-31 14:05:26.679] [+5.259s] ALLOC #664: 201.33 MB | device: 0 | total: 16.24 GB | peak: 16.24 GB
[2026-03-31 14:05:26.682] [+5.261s] ALLOC #688: 402.65 MB | device: 0 | total: 16.66 GB | peak: 16.66 GB
[2026-03-31 14:05:26.682] [+5.261s] ALLOC #689: 201.33 MB | device: 0 | total: 16.86 GB | peak: 16.86 GB
[2026-03-31 14:05:26.684] [+5.264s] ALLOC #713: 402.65 MB | device: 0 | total: 17.28 GB | peak: 17.28 GB
[2026-03-31 14:05:26.685] [+5.264s] ALLOC #714: 201.33 MB | device: 0 | total: 17.48 GB | peak: 17.48 GB
[2026-03-31 14:05:26.687] [+5.267s] ALLOC #738: 402.65 MB | device: 0 | total: 17.91 GB | peak: 17.91 GB
[2026-03-31 14:05:26.688] [+5.267s] ALLOC #739: 201.33 MB | device: 0 | total: 18.11 GB | peak: 18.11 GB
[2026-03-31 14:05:26.690] [+5.270s] ALLOC #763: 402.65 MB | device: 0 | total: 18.53 GB | peak: 18.53 GB
[2026-03-31 14:05:26.690] [+5.270s] ALLOC #764: 201.33 MB | device: 0 | total: 18.73 GB | peak: 18.73 GB
[2026-03-31 14:05:26.693] [+5.273s] ALLOC #788: 402.65 MB | device: 0 | total: 19.15 GB | peak: 19.15 GB
[2026-03-31 14:05:26.693] [+5.273s] ALLOC #789: 201.33 MB | device: 0 | total: 19.36 GB | peak: 19.36 GB
[2026-03-31 14:05:26.696] [+5.275s] ALLOC #813: 402.65 MB | device: 0 | total: 19.78 GB | peak: 19.78 GB
[2026-03-31 14:05:26.696] [+5.275s] ALLOC #814: 201.33 MB | device: 0 | total: 19.98 GB | peak: 19.98 GB
[2026-03-31 14:05:26.699] [+5.278s] ALLOC #838: 402.65 MB | device: 0 | total: 20.40 GB | peak: 20.40 GB
[2026-03-31 14:05:26.699] [+5.278s] ALLOC #839: 201.33 MB | device: 0 | total: 20.60 GB | peak: 20.60 GB
[2026-03-31 14:05:26.702] [+5.281s] ALLOC #863: 402.65 MB | device: 0 | total: 21.02 GB | peak: 21.02 GB
[2026-03-31 14:05:26.702] [+5.281s] ALLOC #864: 201.33 MB | device: 0 | total: 21.23 GB | peak: 21.23 GB
[2026-03-31 14:05:26.705] [+5.284s] ALLOC #888: 402.65 MB | device: 0 | total: 21.65 GB | peak: 21.65 GB
[2026-03-31 14:05:26.705] [+5.284s] ALLOC #889: 201.33 MB | device: 0 | total: 21.85 GB | peak: 21.85 GB
[2026-03-31 14:05:26.709] [+5.288s] ALLOC #913: 402.65 MB | device: 0 | total: 22.27 GB | peak: 22.27 GB
[2026-03-31 14:05:26.709] [+5.288s] ALLOC #914: 201.33 MB | device: 0 | total: 22.47 GB | peak: 22.47 GB
[2026-03-31 14:05:26.712] [+5.292s] ALLOC #938: 402.65 MB | device: 0 | total: 22.90 GB | peak: 22.90 GB
[2026-03-31 14:05:26.712] [+5.292s] ALLOC #939: 201.33 MB | device: 0 | total: 23.10 GB | peak: 23.10 GB
[2026-03-31 14:05:26.715] [+5.295s] ALLOC #963: 402.65 MB | device: 0 | total: 23.52 GB | peak: 23.52 GB
[2026-03-31 14:05:26.715] [+5.295s] ALLOC #964: 201.33 MB | device: 0 | total: 23.72 GB | peak: 23.72 GB
[2026-03-31 14:05:26.718] [+5.298s] ALLOC #988: 402.65 MB | device: 0 | total: 24.14 GB | peak: 24.14 GB
[2026-03-31 14:05:26.718] [+5.298s] ALLOC #989: 201.33 MB | device: 0 | total: 24.34 GB | peak: 24.34 GB
[2026-03-31 14:05:26.721] [+5.300s] ALLOC #1013: 402.65 MB | device: 0 | total: 24.77 GB | peak: 24.77 GB
[2026-03-31 14:05:26.721] [+5.301s] ALLOC #1014: 201.33 MB | device: 0 | total: 24.97 GB | peak: 24.97 GB
[2026-03-31 14:05:26.724] [+5.303s] ALLOC #1038: 402.65 MB | device: 0 | total: 25.39 GB | peak: 25.39 GB
[2026-03-31 14:05:26.724] [+5.303s] ALLOC #1039: 201.33 MB | device: 0 | total: 25.59 GB | peak: 25.59 GB
[2026-03-31 14:05:26.726] [+5.306s] ALLOC #1063: 402.65 MB | device: 0 | total: 26.01 GB | peak: 26.01 GB
[2026-03-31 14:05:26.726] [+5.306s] ALLOC #1064: 201.33 MB | device: 0 | total: 26.21 GB | peak: 26.21 GB
[2026-03-31 14:05:26.729] [+5.309s] ALLOC #1088: 402.65 MB | device: 0 | total: 26.64 GB | peak: 26.64 GB
[2026-03-31 14:05:26.730] [+5.309s] ALLOC #1089: 201.33 MB | device: 0 | total: 26.84 GB | peak: 26.84 GB
[2026-03-31 14:05:26.732] [+5.312s] ALLOC #1113: 402.65 MB | device: 0 | total: 27.26 GB | peak: 27.26 GB
[2026-03-31 14:05:26.732] [+5.312s] ALLOC #1114: 201.33 MB | device: 0 | total: 27.46 GB | peak: 27.46 GB
[2026-03-31 14:05:26.735] [+5.315s] ALLOC #1138: 402.65 MB | device: 0 | total: 27.88 GB | peak: 27.88 GB
[2026-03-31 14:05:26.735] [+5.315s] ALLOC #1139: 201.33 MB | device: 0 | total: 28.08 GB | peak: 28.08 GB
[2026-03-31 14:05:26.740] [+5.319s] ALLOC #1163: 402.65 MB | device: 0 | total: 28.51 GB | peak: 28.51 GB
[2026-03-31 14:05:26.740] [+5.319s] ALLOC #1164: 201.33 MB | device: 0 | total: 28.71 GB | peak: 28.71 GB
[2026-03-31 14:05:26.743] [+5.323s] ALLOC #1188: 402.65 MB | device: 0 | total: 29.13 GB | peak: 29.13 GB
[2026-03-31 14:05:26.743] [+5.323s] ALLOC #1189: 201.33 MB | device: 0 | total: 29.33 GB | peak: 29.33 GB
[2026-03-31 14:05:26.746] [+5.325s] ALLOC #1213: 402.65 MB | device: 0 | total: 29.75 GB | peak: 29.75 GB
[2026-03-31 14:05:26.746] [+5.325s] ALLOC #1214: 201.33 MB | device: 0 | total: 29.96 GB | peak: 29.96 GB
[2026-03-31 14:05:26.749] [+5.328s] ALLOC #1238: 402.65 MB | device: 0 | total: 30.38 GB | peak: 30.38 GB
[2026-03-31 14:05:26.749] [+5.328s] ALLOC #1239: 201.33 MB | device: 0 | total: 30.58 GB | peak: 30.58 GB
[2026-03-31 14:05:26.750] [+5.329s] ALLOC #1246: 622.33 MB | device: 0 | total: 31.20 GB | peak: 31.20 GB
[2026-03-31 14:05:51.623] [+30.203s] ALLOC #1343: 111.84 MB | device: 0 | total: 31.31 GB | peak: 31.31 GB
[2026-03-31 14:05:51.624] [+30.203s] ALLOC #1344: 111.84 MB | device: 0 | total: 31.43 GB | peak: 31.43 GB
[2026-03-31 14:05:51.624] [+30.203s] ALLOC #1345: 111.84 MB | device: 0 | total: 31.54 GB | peak: 31.54 GB
[2026-03-31 14:05:51.624] [+30.203s] ALLOC #1346: 111.84 MB | device: 0 | total: 31.65 GB | peak: 31.65 GB
[2026-03-31 14:05:51.624] [+30.203s] ALLOC #1347: 111.84 MB | device: 0 | total: 31.76 GB | peak: 31.76 GB
[2026-03-31 14:05:51.624] [+30.203s] ALLOC #1348: 111.84 MB | device: 0 | total: 31.87 GB | peak: 31.87 GB
[2026-03-31 14:05:51.624] [+30.204s] ALLOC #1349: 111.84 MB | device: 0 | total: 31.99 GB | peak: 31.99 GB
[2026-03-31 14:05:51.624] [+30.204s] ALLOC #1350: 111.84 MB | device: 0 | total: 32.10 GB | peak: 32.10 GB
[2026-03-31 14:05:51.625] [+30.204s] ALLOC #1351: 111.84 MB | device: 0 | total: 32.21 GB | peak: 32.21 GB
[2026-03-31 14:05:51.625] [+30.204s] ALLOC #1352: 111.84 MB | device: 0 | total: 32.32 GB | peak: 32.32 GB
[2026-03-31 14:05:51.625] [+30.204s] ALLOC #1353: 111.84 MB | device: 0 | total: 32.43 GB | peak: 32.43 GB
[2026-03-31 14:05:51.625] [+30.204s] ALLOC #1354: 111.84 MB | device: 0 | total: 32.54 GB | peak: 32.54 GB
[2026-03-31 14:05:51.625] [+30.205s] ALLOC #1355: 111.84 MB | device: 0 | total: 32.66 GB | peak: 32.66 GB
[2026-03-31 14:05:51.625] [+30.205s] ALLOC #1356: 111.84 MB | device: 0 | total: 32.77 GB | peak: 32.77 GB
[2026-03-31 14:05:51.626] [+30.205s] ALLOC #1357: 111.84 MB | device: 0 | total: 32.88 GB | peak: 32.88 GB
[2026-03-31 14:05:51.626] [+30.205s] ALLOC #1358: 111.84 MB | device: 0 | total: 32.99 GB | peak: 32.99 GB
[2026-03-31 14:05:51.626] [+30.206s] ALLOC #1359: 111.84 MB | device: 0 | total: 33.10 GB | peak: 33.10 GB
[2026-03-31 14:05:51.626] [+30.206s] ALLOC #1360: 111.84 MB | device: 0 | total: 33.22 GB | peak: 33.22 GB
[2026-03-31 14:05:51.626] [+30.206s] ALLOC #1361: 111.84 MB | device: 0 | total: 33.33 GB | peak: 33.33 GB
[2026-03-31 14:05:51.627] [+30.206s] ALLOC #1362: 111.84 MB | device: 0 | total: 33.44 GB | peak: 33.44 GB
[2026-03-31 14:05:51.627] [+30.206s] ALLOC #1363: 111.84 MB | device: 0 | total: 33.55 GB | peak: 33.55 GB
[2026-03-31 14:05:51.627] [+30.206s] ALLOC #1364: 111.84 MB | device: 0 | total: 33.66 GB | peak: 33.66 GB
[2026-03-31 14:05:51.627] [+30.206s] ALLOC #1365: 111.84 MB | device: 0 | total: 33.77 GB | peak: 33.77 GB
[2026-03-31 14:05:51.627] [+30.207s] ALLOC #1366: 111.84 MB | device: 0 | total: 33.89 GB | peak: 33.89 GB
[2026-03-31 14:05:51.627] [+30.207s] ALLOC #1367: 111.84 MB | device: 0 | total: 34.00 GB | peak: 34.00 GB
[2026-03-31 14:05:51.627] [+30.207s] ALLOC #1368: 111.84 MB | device: 0 | total: 34.11 GB | peak: 34.11 GB
[2026-03-31 14:05:51.628] [+30.207s] ALLOC #1369: 111.84 MB | device: 0 | total: 34.22 GB | peak: 34.22 GB
[2026-03-31 14:05:51.628] [+30.207s] ALLOC #1370: 111.84 MB | device: 0 | total: 34.33 GB | peak: 34.33 GB
[2026-03-31 14:05:51.628] [+30.207s] ALLOC #1371: 111.84 MB | device: 0 | total: 34.45 GB | peak: 34.45 GB
[2026-03-31 14:05:51.628] [+30.208s] ALLOC #1372: 111.84 MB | device: 0 | total: 34.56 GB | peak: 34.56 GB
[2026-03-31 14:05:51.628] [+30.208s] ALLOC #1373: 111.84 MB | device: 0 | total: 34.67 GB | peak: 34.67 GB
[2026-03-31 14:05:51.629] [+30.208s] ALLOC #1374: 111.84 MB | device: 0 | total: 34.78 GB | peak: 34.78 GB
[2026-03-31 14:05:51.629] [+30.208s] ALLOC #1375: 111.84 MB | device: 0 | total: 34.89 GB | peak: 34.89 GB
[2026-03-31 14:05:51.629] [+30.209s] ALLOC #1376: 111.84 MB | device: 0 | total: 35.00 GB | peak: 35.00 GB
[2026-03-31 14:05:51.629] [+30.209s] ALLOC #1377: 111.84 MB | device: 0 | total: 35.12 GB | peak: 35.12 GB
[2026-03-31 14:05:51.630] [+30.209s] ALLOC #1378: 111.84 MB | device: 0 | total: 35.23 GB | peak: 35.23 GB
[2026-03-31 14:05:51.630] [+30.209s] ALLOC #1379: 111.84 MB | device: 0 | total: 35.34 GB | peak: 35.34 GB
[2026-03-31 14:05:51.630] [+30.210s] ALLOC #1380: 111.84 MB | device: 0 | total: 35.45 GB | peak: 35.45 GB
[2026-03-31 14:05:51.630] [+30.210s] ALLOC #1381: 111.84 MB | device: 0 | total: 35.56 GB | peak: 35.56 GB
[2026-03-31 14:05:51.630] [+30.210s] ALLOC #1382: 111.84 MB | device: 0 | total: 35.68 GB | peak: 35.68 GB
[2026-03-31 14:05:51.631] [+30.210s] ALLOC #1383: 111.84 MB | device: 0 | total: 35.79 GB | peak: 35.79 GB
[2026-03-31 14:05:51.631] [+30.211s] ALLOC #1384: 111.84 MB | device: 0 | total: 35.90 GB | peak: 35.90 GB
[2026-03-31 14:05:51.631] [+30.211s] ALLOC #1385: 111.84 MB | device: 0 | total: 36.01 GB | peak: 36.01 GB
[2026-03-31 14:05:51.631] [+30.211s] ALLOC #1386: 111.84 MB | device: 0 | total: 36.12 GB | peak: 36.12 GB
[2026-03-31 14:05:51.632] [+30.211s] ALLOC #1387: 111.84 MB | device: 0 | total: 36.23 GB | peak: 36.23 GB
[2026-03-31 14:05:51.632] [+30.211s] ALLOC #1388: 111.84 MB | device: 0 | total: 36.35 GB | peak: 36.35 GB
[2026-03-31 14:05:51.632] [+30.212s] ALLOC #1389: 111.84 MB | device: 0 | total: 36.46 GB | peak: 36.46 GB
[2026-03-31 14:05:51.632] [+30.212s] ALLOC #1390: 111.84 MB | device: 0 | total: 36.57 GB | peak: 36.57 GB

========================================
[2026-04-01 07:49:05.504] vLLM UVM Allocator Session Started
========================================

========================================
[2026-04-01 07:49:47.108] vLLM UVM Allocator Session Started
========================================
[2026-04-01 07:49:53.681] [+6.574s] ALLOC #29: 622.33 MB | device: 0 | total: 0.64 GB | peak: 0.64 GB
[2026-04-01 07:49:54.847] [+7.739s] ALLOC #63: 402.65 MB | device: 0 | total: 1.07 GB | peak: 1.07 GB
[2026-04-01 07:49:54.847] [+7.739s] ALLOC #64: 201.33 MB | device: 0 | total: 1.27 GB | peak: 1.27 GB
[2026-04-01 07:49:54.849] [+7.742s] ALLOC #88: 402.65 MB | device: 0 | total: 1.70 GB | peak: 1.70 GB
[2026-04-01 07:49:54.849] [+7.742s] ALLOC #89: 201.33 MB | device: 0 | total: 1.90 GB | peak: 1.90 GB
[2026-04-01 07:49:54.852] [+7.744s] ALLOC #113: 402.65 MB | device: 0 | total: 2.32 GB | peak: 2.32 GB
[2026-04-01 07:49:54.852] [+7.744s] ALLOC #114: 201.33 MB | device: 0 | total: 2.52 GB | peak: 2.52 GB
[2026-04-01 07:49:54.854] [+7.746s] ALLOC #138: 402.65 MB | device: 0 | total: 2.94 GB | peak: 2.94 GB
[2026-04-01 07:49:54.854] [+7.746s] ALLOC #139: 201.33 MB | device: 0 | total: 3.14 GB | peak: 3.14 GB
[2026-04-01 07:49:54.856] [+7.749s] ALLOC #163: 402.65 MB | device: 0 | total: 3.57 GB | peak: 3.57 GB
[2026-04-01 07:49:54.856] [+7.749s] ALLOC #164: 201.33 MB | device: 0 | total: 3.77 GB | peak: 3.77 GB
[2026-04-01 07:49:54.858] [+7.751s] ALLOC #188: 402.65 MB | device: 0 | total: 4.19 GB | peak: 4.19 GB
[2026-04-01 07:49:54.858] [+7.751s] ALLOC #189: 201.33 MB | device: 0 | total: 4.39 GB | peak: 4.39 GB
[2026-04-01 07:49:54.861] [+7.753s] ALLOC #213: 402.65 MB | device: 0 | total: 4.81 GB | peak: 4.81 GB
[2026-04-01 07:49:54.861] [+7.753s] ALLOC #214: 201.33 MB | device: 0 | total: 5.01 GB | peak: 5.01 GB
[2026-04-01 07:49:54.864] [+7.757s] ALLOC #238: 402.65 MB | device: 0 | total: 5.44 GB | peak: 5.44 GB
[2026-04-01 07:49:54.864] [+7.757s] ALLOC #239: 201.33 MB | device: 0 | total: 5.64 GB | peak: 5.64 GB
[2026-04-01 07:49:54.866] [+7.759s] ALLOC #263: 402.65 MB | device: 0 | total: 6.06 GB | peak: 6.06 GB
[2026-04-01 07:49:54.867] [+7.759s] ALLOC #264: 201.33 MB | device: 0 | total: 6.26 GB | peak: 6.26 GB
[2026-04-01 07:49:54.869] [+7.761s] ALLOC #288: 402.65 MB | device: 0 | total: 6.68 GB | peak: 6.68 GB
[2026-04-01 07:49:54.869] [+7.761s] ALLOC #289: 201.33 MB | device: 0 | total: 6.88 GB | peak: 6.88 GB
[2026-04-01 07:49:54.871] [+7.764s] ALLOC #313: 402.65 MB | device: 0 | total: 7.31 GB | peak: 7.31 GB
[2026-04-01 07:49:54.871] [+7.764s] ALLOC #314: 201.33 MB | device: 0 | total: 7.51 GB | peak: 7.51 GB
[2026-04-01 07:49:54.873] [+7.766s] ALLOC #338: 402.65 MB | device: 0 | total: 7.93 GB | peak: 7.93 GB
[2026-04-01 07:49:54.873] [+7.766s] ALLOC #339: 201.33 MB | device: 0 | total: 8.13 GB | peak: 8.13 GB
